gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
666715934	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	2929e2b8-040f-42bd-897c-e37aec4bf107	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tingui		SPECIES	Crenicichla tingui Kullander & Lucena, 2006	Crenicichla tingui		BR	Morretes	Paraná	PRESENT	5	7b8aff00-a9f8-11d8-944b-b8a03c50a862	-25.475695	-48.832868							1909-01-04	4	1	1909	2370990	2370990	PRESERVED_SPECIMEN	FMNH	Fishes	54137		Dr. Carlos A. S. de Lucena : Pontificia Universidade Catolica do Rio Grande do Sul - Museu de Ciencias e Tecnologia		CC0_1_0	The Field Museum of Natural History	J. D. Haseman	Paratype		2025-02-06T22:09:00.144Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
666712781	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	9c4ec476-826a-4081-9cd8-a3ecfbd31241	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Porto Uniao da Victoria, Rio Iguassu		PRESENT	1	7b8aff00-a9f8-11d8-944b-b8a03c50a862	-26.230218	-51.077582							1908			1908	2370942	2370942	PRESERVED_SPECIMEN	FMNH	Fishes	54159				CC0_1_0	The Field Museum of Natural History	J. D. Haseman	Holotype		2025-02-06T22:09:07.012Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MULTIMEDIA_URI_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
666594313	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	534284ef-41f7-44db-ae37-b1bfd37a6fbd	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Porto Uniao da Victoria, Rio Iguassu		PRESENT	1	7b8aff00-a9f8-11d8-944b-b8a03c50a862	-26.230218	-51.077582							1908			1908	2370942	2370942	PRESERVED_SPECIMEN	FMNH	Fishes	54361				CC0_1_0	The Field Museum of Natural History	J. D. Haseman	Paratype		2025-02-06T22:09:03.895Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
666594310	afc30a94-6107-488a-b9c0-ba9c4fa68b7c	b9b2b28a-d627-492e-a68f-6571c902b069	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Porto Uniao da Victoria, Rio Iguassu		PRESENT	3	7b8aff00-a9f8-11d8-944b-b8a03c50a862	-26.230218	-51.077582							1908			1908	2370942	2370942	PRESERVED_SPECIMEN	FMNH	Fishes	54160				CC0_1_0	The Field Museum of Natural History	J. D. Haseman	Paratype		2025-02-06T22:09:08.526Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4945432393	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/22573	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla yaha		SPECIES	Crenicichla yaha Casciotta, Almirón & Gómez, 2006	Crenicichla yaha		BR	Rio Iguaçú, na estrada PR 182.	Paraná	PRESENT	2	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.563889	-53.575278							1998-12-06	6	12	1998	2370947	2370947	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	22573				CC_BY_4_0	Coleção de Peixes	C.A.S.Lucena, J.F.Pezzi & V.A.Bertaco			2025-05-27T16:35:52.032Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945432389	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/22571	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tesay		SPECIES	Crenicichla tesay Casciotta & Almirón, 2009	Crenicichla tesay		BR	Rio Chopim na estrada PR 281.	Paraná	PRESENT	138	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.716667	-52.966667							1998-12-07	7	12	1998	2371003	2371003	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	22571				CC_BY_4_0	Coleção de Peixes	C.A.S.Lucena, J.F.Pezzi & V.A.Bertaco			2025-05-27T16:35:52.029Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945432386	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/22572	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Rio Lageado Liso na estrada BR 163; entre Planalto e Pérola do Oeste	Paraná	PRESENT	16	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.733611	-53.799722							1998-12-06	6	12	1998	2370942	2370942	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	22572				CC_BY_4_0	Coleção de Peixes	C.A.S.Lucena, J.F.Pezzi & V.A.Bertaco			2025-05-27T16:35:52.029Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945426038	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/28890	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tesay		SPECIES	Crenicichla tesay Casciotta & Almirón, 2009	Crenicichla tesay		BR	Rio Lambedor afluente do Chopim	Paraná	PRESENT	1	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-26.070278	-52.580833							2001-10-13	13	10	2001	2371003	2371003	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	28890				CC_BY_4_0	Coleção de Peixes	A.R.Cardoso & V.A.Bertaco.			2025-05-27T16:35:47.263Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945422213	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/48317	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Lago da barragem de Salto Caxias	Paraná	PRESENT	2	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.543333	-53.496667							2014-09-11	11	9	2014	2370942	2370942	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	48317				CC_BY_4_0	Coleção de Peixes	Juliano Romanzini			2025-05-27T16:35:44.791Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945420849	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/18241	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguapina		SPECIES	Crenicichla iguapina Kullander & Lucena, 2006	Crenicichla iguapina		BR	Rio Ribeira.	São Paulo	PRESENT	2	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-24.65	-49.016666							1991-11-10	10	11	1991	2371047	2371047	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	18241				CC_BY_4_0	Coleção de Peixes	Carlos Roberto Bizerril	Paratype		2025-05-27T16:35:43.997Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945413433	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/49231	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla			GENUS	Crenicichla Heckel, 1840	Crenicichla sp.		BR	Jusante Reservatório de Salto Osório	Paraná	PRESENT	8	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.541169	-53.02725							2015-08-01	1	8	2015	2370916		PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	49231				CC_BY_4_0	Coleção de Peixes	Tiago Debona			2025-05-27T16:35:39.103Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945406816	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/25615	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Rio Capanema na estrada Flor da Serra/Capanema.	Paraná	PRESENT	1	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.593056	-53.626111							2000-03-28	28	3	2000	2370942	2370942	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	25615				CC_BY_4_0	Coleção de Peixes	J.F.P. Silva, V.A.Bertaco & W.A.Santos			2025-05-27T16:35:36.610Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945406812	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/25611	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis		BR	Rio Lageado Grande, na estrada Flor da Serra/Capanema, ca. 10 km a Oeste do trevo para Alto Faraday.	Paraná	PRESENT	2	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.611111	-53.705278							2000-03-28	28	3	2000	2370942	2370942	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	25611				CC_BY_4_0	Coleção de Peixes	J.F.P. Silva, V.A.Bertaco & W.A.Santos			2025-05-27T16:35:36.610Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945406323	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/50412	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla jaguarensis		SPECIES	Crenicichla jaguarensis Haseman, 1911	Crenicichla jaguarensis		BR	Rio São Francisco Verdadeiro	Paraná	PRESENT	2	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-24.732778	-53.891111							2016-01-12	12	1	2016	2370980	2370980	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	50412				CC_BY_4_0	Coleção de Peixes	Tiago Debona			2025-05-27T16:35:36.527Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945404670	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/19243	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tesay		SPECIES	Crenicichla tesay Casciotta & Almirón, 2009	Crenicichla tesay		BR	Rio Jordão.	Paraná	PRESENT	10	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.65	-51.966667							1996-04-24	24	4	1996	2371003	2371003	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	19243				CC_BY_4_0	Coleção de Peixes	Marcos Di Bernardo			2025-05-27T16:35:36.231Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945403491	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/34594	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tingui		SPECIES	Crenicichla tingui Kullander & Lucena, 2006	Crenicichla tingui		BR	Rio Nunes entre Xaxim e Mergulhão (baia de Paranaguá).	Paraná	PRESENT	1	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.343334	-48.771389							2003-07-17	17	7	2003	2370990	2370990	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	34594				CC_BY_4_0	Coleção de Peixes	W. Boeger, D. Kritsky, R.T. Vianna			2025-05-27T16:35:36.007Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945392962	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/12606	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tingui		SPECIES	Crenicichla tingui Kullander & Lucena, 2006	Crenicichla tingui		BR	Rio Jacarei no km 18 da estrada BR-277, limite de município Paranaguá/Morretes	Paraná	PRESENT	1	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.583334	-48.716667							1988-02-07	7	2	1988	2370990	2370990	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	12606		CP 98,0mm		CC_BY_4_0	Coleção de Peixes	P.A.Buckup, E.Pereira, P.Azevedo...	Holotype		2025-05-27T16:35:33.679Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945387908	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/16443	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tingui		SPECIES	Crenicichla tingui Kullander & Lucena, 2006	Crenicichla tingui		BR	Rio do Nunes, drenagem do rio Cachoeira.	Paraná	PRESENT	1	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.433332	-48.716667							1993-01-08	8	1	1993	2370990	2370990	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	16443				CC_BY_4_0	Coleção de Peixes	J.M.R.Aranha, M.S.Menezes & D.F.Takeuti	Paratype		2025-05-27T16:35:32.586Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945385619	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/45963	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla britskii		SPECIES	Crenicichla britskii Kullander, 1982	Crenicichla britskii		BR	Canal da pirecema da UHE Itaipu	Paraná	PRESENT	19	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.434722	-54.578333							2010-11-01	1	11	2010	2371008	2371008	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	45963				CC_BY_4_0	Coleção de Peixes	André Watanabe			2025-05-27T16:35:31.771Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4945385614	5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	https://specieslink.net/guid/290/45968	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla mandelburgeri		SPECIES	Crenicichla mandelburgeri Kullander, 2009	Crenicichla mandelburgeri		BR	Canal da pirecema da UHE Itaipu	Paraná	PRESENT	4	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	-25.434722	-54.578333							2010-11-01	1	11	2010	2371026	2371026	PRESERVED_SPECIMEN	PUC-RS	MCP-PEIXES	45968				CC_BY_4_0	Coleção de Peixes	André Watanabe			2025-05-27T16:35:31.768Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4929832239	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25477	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tesay		SPECIES	Crenicichla tesay Casciotta & Almirón, 2009	Crenicichla aff. tesay		BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	3	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-26.135	-51.862778							2024-04-20	20	4	2024	2371003	2371003	PRESERVED_SPECIMEN	UEM	NUP	25477		Isadora Martins	2024-06-26T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J. GraÃ§a			2025-05-31T01:24:35.556Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929832230	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25480	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tesay		SPECIES	Crenicichla tesay Casciotta & Almirón, 2009	Crenicichla aff. tesay		BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	2	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-25.771111	-52.115833							2024-04-18	18	4	2024	2371003	2371003	PRESERVED_SPECIMEN	UEM	NUP	25480		Isadora Martins	2024-06-26T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J. GraÃ§a			2025-05-31T01:24:35.588Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929832226	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25001	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla mandelburgeri		SPECIES	Crenicichla mandelburgeri Kullander, 2009	Crenicichla cf. mandelburgeri		BR	Canal da Piracema	ParanÃ¡	PRESENT	2	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-25.434444	-54.579444							2022-10-27	27	10	2022	2371026	2371026	PRESERVED_SPECIMEN	UEM	NUP	25001		MaurÃ­cio S Adames	2022-10-27T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	MaurÃ­cio S Adames			2025-05-31T01:24:37.449Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929832219	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25482	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla tesay		SPECIES	Crenicichla tesay Casciotta & Almirón, 2009	Crenicichla aff. tesay		BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	1	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-25.935	-51.676667							2024-04-19	19	4	2024	2371003	2371003	PRESERVED_SPECIMEN	UEM	NUP	25482		Isadora Martins	2024-06-26T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J. GraÃ§a			2025-05-31T01:24:35.552Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929832208	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25002	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla mandelburgeri		SPECIES	Crenicichla mandelburgeri Kullander, 2009	Crenicichla cf. mandelburgeri		BR	Canal da Piracema	ParanÃ¡	PRESENT	2	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-25.434444	-54.579444							2022-07-28	28	7	2022	2371026	2371026	PRESERVED_SPECIMEN	UEM	NUP	25002		Weferson J GraÃ§a	2022-07-28T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	MaurÃ­cio S Adames			2025-05-31T01:24:37.449Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929832003	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24627	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla mandelburgeri		SPECIES	Crenicichla mandelburgeri Kullander, 2009	Crenicichla cf. mandelburgeri		BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	4	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-24.992778	-54.087778							2023-03-18	18	3	2023	2371026	2371026	PRESERVED_SPECIMEN	UEM	NUP	24627		Lucas Emilio P Kampfert	2023-07-10T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Heleno BrandÃ£o			2025-05-31T01:24:36.916Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831943	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25508	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis	Haseman, 1911	BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	2	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-25.988611	-52.748889							2024-04-25	25	4	2024	2370942	2370942	PRESERVED_SPECIMEN	UEM	NUP	25508		Isadora Martins	2024-06-26T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J. GraÃ§a			2025-05-31T01:24:35.581Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831876	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24639	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla gillmorlisi		SPECIES	Crenicichla gillmorlisi Kullander & Lucena, 2013	Crenicichla cf. gillmorlisi		BR	Rio SÃ£o Francisco Falso (BraÃ§o Norte)	ParanÃ¡	PRESENT	3	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-24.846667	-54.126389							2023-04-30	30	4	2023	8182294	8182294	PRESERVED_SPECIMEN	UEM	NUP	24639		Lucas Emilio P Kampfert	2023-07-10T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Heleno BrandÃ£o			2025-05-31T01:24:36.919Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831872	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24878	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis	Haseman, 1911	BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	1	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-26.134892	-51.862831							2023-10-10	10	10	2023	2370942	2370942	PRESERVED_SPECIMEN	UEM	NUP	24878		Augusto Frota	2023-11-07T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J GraÃ§a			2025-05-31T01:24:37.044Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831871	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24636	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla mandelburgeri		SPECIES	Crenicichla mandelburgeri Kullander, 2009	Crenicichla cf. mandelburgeri		BR	Rio SÃ£o Francisco Falso (BraÃ§o Norte)	ParanÃ¡	PRESENT	4	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-24.868333	-54.130556							2023-04-30	30	4	2023	2371026	2371026	PRESERVED_SPECIMEN	UEM	NUP	24636		Lucas Emilio P Kampfert	2023-07-10T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Heleno BrandÃ£o			2025-05-31T01:24:36.919Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831865	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24411	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla semifasciata		SPECIES	Crenicichla semifasciata (Heckel, 1840)	Crenicichla semifasciata	(Heckel, 1840)	BR	ReservatÃ³rio de Itaipu	ParanÃ¡	PRESENT	1	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-24.076111	-54.255278							2023-07-06	6	7	2023	2371018	2371018	PRESERVED_SPECIMEN	UEM	NUP	24411		Carla S Pavanelli	2023-07-18T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Carla S Pavanelli			2025-05-31T01:24:37.371Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831798	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/25563	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis	Haseman, 1911	BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	3	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-26.02	-51.816389							2024-04-20	20	4	2024	2370942	2370942	PRESERVED_SPECIMEN	UEM	NUP	25563		Isadora Martins	2024-06-26T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J. GraÃ§a			2025-05-31T01:24:35.658Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831511	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24980	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis	Haseman, 1911	BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	1	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-26.158258	-51.852511							2023-10-10	10	10	2023	2370942	2370942	PRESERVED_SPECIMEN	UEM	NUP	24980		Augusto Frota	2023-11-29T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J GraÃ§a			2025-05-31T01:24:37.102Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831492	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24994	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla iguassuensis		SPECIES	Crenicichla iguassuensis Haseman, 1911	Crenicichla iguassuensis	Haseman, 1911	BR	Riacho de nome desconhecido	ParanÃ¡	PRESENT	2	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-26.134892	-51.862831							2023-10-10	10	10	2023	2370942	2370942	PRESERVED_SPECIMEN	UEM	NUP	24994		Augusto Frota	2023-11-29T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Weferson J GraÃ§a			2025-05-31T01:24:37.103Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4929831356	fd75a653-e7bd-4094-9adf-301386d9d35c	https://specieslink.net/guid/169/24590	Animalia	Chordata		Perciformes	Cichlidae	Crenicichla	Crenicichla britskii		SPECIES	Crenicichla britskii Kullander, 1982	Crenicichla britskii		BR	Rio SÃ£o Francisco Falso (BraÃ§o Norte)	ParanÃ¡	PRESENT	9	6cfcf69e-9ec1-48e1-be34-5201bdb63bd7	-24.921667	-53.907222							2022-07-30	30	7	2022	2371008	2371008	PRESERVED_SPECIMEN	UEM	NUP	24590		Lucas Emilio P Kampfert	2022-09-28T00:00:00	CC_BY_4_0	Coleção Ictiológica do Nupélia	Heleno BrandÃ£o			2025-05-31T01:24:36.896Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
